age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
50,4,167481,15,5,1,0,4,0,0,1895,11,39,0
19,6,58410,9,2,3,5,4,1,0,0,36,11,0
41,4,78827,15,4,1,1,4,1,0,0,40,39,0
49,6,13143,15,2,12,4,4,1,0,0,45,39,1
32,4,25557,12,2,1,1,0,0,0,0,46,39,1
46,4,148038,11,2,4,1,4,1,0,0,50,39,1
31,5,395266,11,2,1,1,4,1,0,0,40,39,0
57,4,157490,9,4,14,1,4,1,0,0,40,39,1
36,3,99778,11,4,7,4,4,1,0,0,10,39,0
19,4,174731,15,2,6,5,4,1,0,0,50,39,0
57,5,209370,0,2,3,4,4,0,0,0,40,39,1
45,5,274168,11,4,3,4,4,1,0,0,40,8,0
41,6,82792,15,4,3,3,4,1,0,0,30,39,0
25,4,188358,12,4,10,4,2,1,0,0,12,16,0
68,4,224201,9,4,8,1,4,0,0,0,35,36,0
62,4,173065,12,2,5,4,4,0,0,0,12,39,0
19,4,150859,11,4,13,5,4,0,2540,0,45,39,0
36,4,167982,12,4,4,5,1,0,0,0,22,39,0
57,4,99280,15,4,3,2,4,1,0,1646,70,39,0
19,2,309570,15,4,6,1,4,1,0,0,40,39,1
37,4,171692,12,2,10,4,4,0,3155,0,40,39,1
24,4,156376,9,4,4,3,4,0,0,0,50,39,0
63,4,162917,11,0,8,1,4,1,0,0,40,6,0
31,4,234214,14,2,4,0,0,0,14742,0,45,39,0
45,4,96317,11,0,0,0,4,1,7375,0,70,39,1
19,4,129763,9,2,6,0,4,1,0,1660,36,39,0
61,4,99203,11,2,1,5,4,1,3817,1895,50,18,0
25,1,82982,9,0,3,3,4,0,0,0,21,39,0
19,4,193345,15,4,4,0,4,0,0,0,58,0,0
36,4,112051,15,4,4,4,4,1,0,0,40,39,0
68,4,99689,1,2,4,0,4,1,0,0,50,39,0
31,4,178544,15,2,3,0,4,0,0,0,36,4,1
41,4,171840,11,2,8,4,2,1,0,0,40,39,0
36,4,151130,11,4,6,1,0,1,0,0,30,11,0
46,6,78834,9,4,10,3,4,1,0,0,40,39,0
36,2,203424,14,4,3,1,4,1,0,0,40,39,0
36,1,269808,15,4,3,1,2,1,0,0,40,39,1
50,4,163200,15,2,6,4,4,1,0,0,8,39,0
19,4,177604,12,2,2,0,4,0,0,0,70,39,0
63,4,136647,15,4,3,0,4,0,0,1895,36,9,1
64,4,99147,11,2,12,0,4,1,0,1039,40,39,0
62,4,92539,9,2,6,0,4,1,3195,0,40,11,0
25,4,143615,11,2,4,4,4,0,6585,0,40,39,0
66,4,14379,9,2,3,1,2,1,0,2981,45,39,1
46,4,170724,9,0,6,5,4,1,0,0,21,39,0
45,4,31856,15,4,3,4,4,1,0,0,80,39,1
46,4,214596,11,4,10,3,4,1,0,0,11,39,1
41,5,242899,11,0,1,1,4,1,99408,0,79,39,0
25,6,383597,15,2,12,5,4,1,0,0,40,9,0
20,6,66144,4,4,3,1,4,0,0,0,40,39,0
19,6,79572,11,2,1,0,4,0,0,0,40,39,0
36,4,123639,11,4,1,1,1,1,0,2379,22,39,0
31,4,49280,11,4,7,4,4,0,0,0,40,39,1
19,0,23791,2,2,3,0,4,1,0,0,40,39,0
56,0,97625,11,0,7,0,4,0,0,0,45,39,1
46,4,205031,11,4,11,0,4,0,0,0,40,30,1
41,1,80323,15,6,3,1,4,1,0,1898,40,39,1
25,4,14039,12,2,14,4,1,0,0,0,35,17,0
32,6,156299,15,2,0,3,4,0,0,0,57,39,0
63,4,181329,14,4,8,1,4,1,0,0,11,39,0
31,4,171122,9,4,3,1,4,1,0,0,40,1,0
31,4,192556,15,4,5,1,3,1,0,0,40,8,0
25,4,214438,6,4,1,0,4,1,0,1666,40,26,0
25,4,172042,11,4,12,5,4,1,0,0,40,39,1
36,4,161750,11,2,12,0,4,1,0,0,40,15,0
45,4,254603,7,0,10,5,1,1,0,1155,69,8,0
26,4,79468,5,4,1,2,4,0,0,0,50,26,0
31,6,86075,15,2,10,0,4,1,0,0,45,39,0
25,4,97386,9,2,5,1,2,1,0,0,40,12,0
45,6,179185,5,2,14,5,4,0,0,0,59,39,0
36,4,62755,9,4,6,5,4,0,0,3017,69,39,0
31,4,221348,15,2,14,1,3,1,0,0,11,39,1
25,6,143201,15,2,7,1,4,0,0,0,40,39,0
40,4,101411,11,2,10,2,4,1,0,1897,40,39,0
19,6,222483,15,5,8,4,4,1,0,0,22,39,0
31,4,137517,15,4,1,1,4,1,0,2356,45,39,0
36,7,156783,5,4,10,1,4,1,0,0,58,39,0
32,3,102728,9,4,1,0,4,0,0,0,40,39,0
57,4,120650,15,2,8,0,2,1,0,0,58,39,0
31,6,205103,0,4,6,0,4,1,0,0,44,39,0
31,4,181416,11,6,3,3,4,1,0,0,40,39,0
19,7,96563,15,2,8,0,4,1,0,0,40,39,0
25,4,53554,12,2,3,3,4,0,0,0,11,39,1
25,4,59996,11,4,1,4,4,1,14903,0,40,39,0
50,4,91490,8,4,12,1,4,0,6870,0,50,39,1
25,6,72721,15,4,3,0,4,0,7383,0,12,39,0
31,4,144570,11,2,3,4,1,1,0,0,22,39,0
46,4,157028,11,4,4,5,4,0,0,1999,40,39,0
46,4,70688,12,2,3,4,2,0,0,0,57,39,0
41,4,226612,15,2,10,4,4,1,0,2002,59,39,1
25,4,183773,13,4,3,1,1,1,7132,0,40,39,0
50,6,222100,15,2,4,3,4,0,0,0,40,39,1
56,6,113215,15,2,4,5,4,1,0,1893,40,39,0
25,4,196273,9,2,10,1,4,1,0,0,40,16,0
36,4,103985,9,0,1,1,4,1,0,0,45,39,0
25,4,246097,1,4,7,1,4,1,0,0,40,39,1
25,4,159740,11,4,5,1,4,1,0,0,45,39,0
31,0,156560,11,2,1,1,4,0,0,0,40,34,0
64,4,145273,11,2,3,0,4,1,0,0,40,39,0
20,4,202512,15,2,3,3,1,1,0,0,40,39,1
68,8,71575,15,4,3,4,4,0,0,0,36,6,0
45,0,72964,12,0,3,1,4,1,0,0,40,31,0
40,4,204117,6,2,4,1,4,1,0,0,58,30,1
25,4,135351,11,4,10,1,4,1,0,0,40,39,0
61,4,327509,12,4,3,0,4,0,0,0,45,39,0
36,4,146986,7,4,14,0,0,1,0,0,58,0,0
36,4,126049,9,4,5,0,4,1,0,0,40,27,0
31,4,174096,6,2,10,1,4,1,0,0,22,39,0
63,2,109718,0,4,4,0,4,0,0,0,40,39,0
20,2,208375,15,4,8,4,4,1,0,0,40,39,1
31,5,177712,12,4,4,1,4,1,0,0,50,39,1
57,4,331171,12,5,14,0,4,0,0,1896,40,35,0
20,6,145144,1,4,3,3,4,0,0,0,20,39,0
45,6,173813,9,0,6,1,4,1,0,0,9,39,1
25,4,163809,11,2,2,0,2,0,0,0,11,35,1
25,2,153728,12,4,4,1,2,0,0,0,22,39,1
25,5,175313,11,0,4,0,4,0,6920,1998,40,18,1
57,4,145823,9,4,6,0,4,1,0,0,40,39,1
50,8,217349,11,2,4,5,4,1,0,0,45,0,0
45,4,162445,12,2,7,0,4,1,0,0,60,39,0
36,4,63858,12,4,5,0,4,1,0,0,21,0,1
44,4,111319,11,1,4,4,1,1,0,0,40,39,0
41,0,102492,15,4,13,1,4,0,0,0,45,39,0
40,6,160800,12,2,4,1,4,1,0,0,40,39,0
58,4,169455,15,4,12,1,4,1,0,0,40,39,0
31,7,69384,9,4,4,1,4,0,7390,2374,40,39,1
51,2,80650,12,4,4,5,4,1,0,0,40,24,0
32,4,108372,10,2,10,5,4,1,0,0,36,39,0
36,6,179119,11,2,1,5,4,1,3035,0,40,39,0
57,4,74063,11,4,7,0,4,1,0,0,40,39,1
25,4,61565,3,4,14,3,4,1,3085,0,40,39,0
19,4,99795,9,2,8,1,0,0,0,0,70,9,1
19,4,275394,15,0,12,1,4,0,0,0,40,28,0
58,4,72013,15,2,3,1,4,1,0,0,40,39,0
62,4,175393,15,4,13,0,4,1,0,0,40,39,0
41,4,134768,5,4,0,5,4,1,14912,0,70,0,0
19,4,102001,5,2,1,0,4,1,0,0,30,30,1
51,7,56718,2,4,10,0,4,1,0,0,40,39,0
68,4,75348,15,2,4,1,4,0,3331,1995,36,39,0
36,6,195847,15,5,4,4,2,1,0,0,58,39,1
25,4,269666,11,4,10,0,2,0,0,0,20,5,0
51,4,224871,6,2,8,1,4,1,0,0,40,39,0
67,7,260583,6,4,3,3,2,0,0,0,40,39,0
41,4,29329,15,5,14,1,4,1,0,0,45,39,0
46,4,232765,10,4,8,4,2,0,3137,0,11,39,0
25,6,15858,9,4,4,4,4,0,0,0,40,39,0
20,4,151300,14,2,10,0,4,1,0,0,40,39,0
40,4,177982,5,2,4,4,1,0,7603,0,58,39,0
40,4,142551,2,2,12,1,4,1,0,0,40,39,1
57,4,152520,9,2,6,1,4,0,0,0,30,39,0
37,6,176737,15,2,8,1,4,0,3592,0,40,33,0
50,4,303128,9,0,5,4,4,1,0,0,21,39,0
50,0,92683,9,4,12,0,2,0,0,0,81,2,0
50,4,248593,9,4,11,4,4,1,0,0,40,39,0
41,4,77130,9,2,4,0,4,1,0,0,40,39,1
25,4,235998,15,0,3,3,4,1,0,0,40,39,0
31,4,153632,0,2,10,2,4,1,0,0,40,39,0
19,4,96794,11,2,10,3,4,1,0,0,40,11,0
20,4,16200,2,4,10,1,4,1,0,0,36,39,0
24,6,97925,15,0,6,4,4,1,0,0,40,39,1
24,4,216855,12,4,10,1,4,1,7620,0,21,39,0
46,4,323026,11,2,4,2,4,0,0,0,40,39,0
31,4,104173,4,2,13,0,2,1,0,0,40,18,0
41,6,165139,11,2,8,3,4,0,0,1999,82,39,0
26,4,205070,11,4,7,4,4,1,0,0,58,39,0
41,6,121191,4,4,0,1,1,1,0,0,40,39,0
31,5,160973,15,4,7,5,1,1,0,0,40,25,0
41,4,273650,15,2,12,0,4,0,0,0,58,39,1
25,4,158888,14,4,4,3,4,1,6736,0,40,39,0
25,4,108124,9,2,10,5,4,1,0,0,40,39,0
25,4,162749,9,4,3,5,4,1,0,0,40,41,0
40,0,295620,12,0,4,0,4,0,0,0,22,39,1
45,4,195530,5,0,10,0,1,0,23541,0,40,22,0
41,4,61826,9,4,10,4,4,1,25002,0,45,39,1
45,4,83180,11,4,1,1,4,1,0,0,45,39,0
19,4,58409,15,2,4,0,4,1,0,0,40,39,0
25,4,201206,12,4,10,0,4,0,0,0,45,39,0
25,0,95879,6,2,12,0,4,0,0,0,21,0,1
45,6,74145,11,2,4,1,4,0,0,0,40,39,1
41,4,26555,15,2,12,1,4,1,0,0,45,39,0
36,6,25625,15,2,2,1,3,1,0,0,30,10,0
68,2,76409,14,0,6,0,4,1,0,2906,70,39,1
31,4,163481,15,4,14,4,4,1,0,0,40,39,1
41,4,113077,15,2,1,1,4,0,3054,0,40,39,1
31,2,64954,12,2,3,3,1,0,3340,0,40,39,0
57,4,99345,0,2,8,0,2,1,0,0,50,8,1
36,4,28478,9,4,10,1,4,1,0,1895,40,39,0
41,4,231876,9,2,1,4,4,0,0,0,58,39,1
41,6,81684,15,2,14,1,4,1,0,0,36,39,1
58,6,81435,9,5,8,0,4,1,0,0,30,39,0
37,4,57997,11,0,3,0,4,1,0,0,82,39,1
36,4,91946,11,2,1,0,4,1,0,0,45,39,0
32,4,144871,9,4,8,1,0,1,0,0,11,39,0
32,4,151806,11,0,7,1,4,1,0,0,40,39,1
58,6,58971,15,0,1,1,4,0,14861,0,40,0,1
50,4,58746,9,2,3,5,4,1,0,0,30,39,0
45,4,403697,12,4,10,0,1,1,0,0,40,41,0
19,6,163027,9,4,8,0,4,1,0,1897,40,12,0
24,4,352788,15,4,11,1,4,0,0,1160,40,39,0
32,4,100405,15,4,1,0,4,1,0,0,45,0,0
57,6,174754,11,4,4,1,4,0,0,0,40,39,1
32,4,69134,15,0,13,1,2,1,0,0,40,39,0
30,4,72033,9,2,14,3,4,1,0,0,46,39,0
41,7,250492,9,2,10,0,4,0,0,0,58,39,0
25,4,167557,15,4,8,1,4,1,0,0,35,39,0
19,1,108852,15,2,8,1,4,1,0,0,35,39,0
66,4,180737,1,2,8,3,4,1,22255,0,45,39,0
41,4,60348,15,4,13,1,4,1,7217,0,40,6,0
25,6,300986,11,2,8,5,2,0,0,0,40,39,1
56,5,231992,8,6,1,1,4,0,0,0,40,41,0
45,4,121112,9,4,3,0,2,0,0,0,40,25,1
44,4,154221,15,4,3,0,3,1,2928,0,40,39,0
61,0,65099,11,2,1,1,4,0,0,0,40,25,0
45,4,22317,11,5,4,5,4,1,0,0,36,39,0
36,4,89230,11,2,7,1,4,1,0,0,36,31,0
50,4,73470,11,2,5,1,4,1,0,0,40,39,0
20,4,22367,15,4,1,0,4,1,0,1896,81,39,0
31,4,220221,15,4,12,4,4,1,0,0,81,39,0
32,1,87401,14,4,6,0,4,1,0,1995,45,23,0
19,0,70624,11,4,12,5,4,1,0,0,82,39,1
25,4,58842,15,4,12,5,4,0,0,0,40,16,1
51,4,163831,12,0,10,4,4,1,0,0,40,39,1
63,4,101304,6,5,4,1,4,0,7063,0,58,39,0
41,6,353015,0,4,0,0,2,1,0,1656,36,39,0
44,4,145852,11,4,3,0,4,0,0,0,40,39,0
36,4,306073,11,2,3,4,2,1,0,0,40,0,1
32,4,63171,15,5,5,1,3,1,0,0,21,39,1
20,4,180640,9,2,10,0,4,0,0,0,30,39,0
25,4,236462,11,4,5,0,4,0,0,1894,36,39,0
66,1,165839,12,4,3,0,4,1,0,0,40,39,0
20,4,61944,9,2,4,4,4,1,0,0,21,39,0
40,6,82675,5,2,3,1,4,1,0,0,83,39,0
36,4,290304,4,4,3,1,4,0,0,0,30,39,1
36,0,88307,9,4,1,1,4,1,0,2378,10,39,0
36,7,88091,15,4,14,0,4,1,0,0,40,39,0
41,4,163077,9,2,4,1,3,1,0,0,77,39,0
41,4,179846,4,0,10,1,2,1,3271,0,30,39,0
50,4,221971,6,0,4,4,4,0,0,0,40,24,1
20,1,175524,11,0,8,5,4,0,0,0,40,10,0
20,4,58101,11,4,7,1,1,0,0,0,58,39,0
41,4,111165,11,3,8,1,4,1,0,0,40,39,0
41,4,335919,9,4,3,1,4,1,0,0,40,39,0
19,4,234078,9,2,1,1,4,0,0,0,11,39,0
41,4,175696,5,2,10,5,1,1,0,0,40,39,1
36,4,109773,12,2,1,1,4,0,0,0,70,39,1
41,4,205493,15,2,5,4,4,1,0,2357,22,39,0
31,4,279155,8,2,1,4,4,0,0,0,40,39,1
46,4,137132,9,6,10,1,4,1,0,0,40,19,0
41,0,88727,6,2,10,0,4,1,0,0,21,39,0
31,4,81941,12,2,10,0,2,0,0,0,50,39,0
40,4,236969,9,0,1,1,4,1,3453,0,45,39,0
32,5,166249,15,2,8,1,3,1,0,0,40,6,0
50,4,75351,12,4,10,0,4,0,0,0,40,39,1
46,6,100053,5,5,1,1,4,0,0,0,22,39,1
41,4,14793,9,2,10,1,4,0,0,0,40,39,0
25,4,165121,15,4,10,4,4,1,0,1659,40,39,0
32,4,57034,11,2,4,4,4,1,0,0,40,39,0
57,4,147378,15,4,10,1,4,0,0,0,40,39,1
41,4,92817,9,4,8,2,4,0,0,0,58,39,0
41,4,17709,5,4,1,3,4,1,0,1144,45,39,1
67,4,85028,12,2,3,1,4,1,0,0,40,39,1
50,4,191073,12,4,12,3,4,1,0,1898,45,39,0
19,2,101026,15,3,3,3,4,0,0,0,40,39,0
25,4,159398,15,4,9,0,4,1,0,0,30,39,0
51,4,65828,15,3,6,1,4,1,0,0,22,39,0
37,4,90905,15,4,14,0,4,0,0,0,40,39,0
56,4,99168,11,2,8,1,4,1,0,0,50,39,0
25,4,219672,14,4,10,0,4,1,0,0,20,39,1
25,4,320170,15,2,5,1,4,1,0,0,40,19,0
25,4,103919,8,2,7,0,4,1,3393,0,36,39,1
25,6,166156,7,2,4,1,4,1,0,0,40,39,0
36,6,288739,15,4,5,2,4,0,0,0,40,39,1
36,4,203916,15,4,7,4,2,1,0,0,35,39,0
19,6,108806,13,2,6,0,4,1,0,0,40,39,1
25,4,44791,15,4,4,1,4,1,0,0,44,22,0
50,4,92187,11,3,3,0,4,0,0,0,40,39,0
50,4,157503,11,0,4,1,4,1,0,0,58,39,0
25,4,152582,9,4,8,1,4,1,0,0,76,39,0
20,5,327400,11,4,6,1,4,0,7688,0,36,39,0
25,4,157046,11,4,3,0,4,0,0,0,45,39,1
45,4,42918,9,2,3,4,4,1,0,0,35,39,0
58,4,257796,11,4,14,4,4,1,0,0,20,39,1
41,4,147467,11,2,9,0,1,1,0,0,50,39,0
57,4,186370,9,2,10,4,4,1,0,0,12,39,0
41,4,164389,9,4,10,3,4,1,0,0,40,39,0
31,4,181794,13,2,1,5,4,0,7406,0,58,29,0
31,4,182591,9,4,4,1,3,1,0,1993,40,39,1
62,4,56331,8,4,3,0,4,1,0,0,40,39,1
45,4,244815,9,0,10,0,4,0,0,0,40,39,0
45,4,79218,2,0,5,1,1,1,3268,0,11,39,0
41,4,154873,11,4,1,3,4,0,0,0,40,24,0
19,4,268985,9,2,7,3,4,1,0,0,36,39,0
25,4,176780,11,4,7,0,1,1,0,0,30,39,0
25,4,275110,11,0,4,0,4,1,0,0,40,39,0
64,8,135259,15,4,13,4,1,0,0,0,50,39,0
32,7,158392,15,4,1,3,2,0,0,0,40,39,0
25,6,49499,11,4,10,0,4,1,0,0,40,39,0
45,4,202596,15,0,8,1,4,1,3422,0,58,39,0
24,4,187548,2,4,3,0,4,1,0,0,40,39,1
32,4,190153,11,4,3,3,4,1,0,0,40,39,1
57,4,162740,9,6,3,2,4,1,0,0,40,39,0
31,4,134336,11,4,8,1,2,1,7079,0,58,39,1
25,5,157123,15,5,6,0,4,0,0,2958,40,39,0
31,7,147318,15,4,14,1,4,0,0,0,40,39,1
46,4,131953,9,0,4,0,4,1,0,0,40,39,0
32,4,80164,15,2,4,1,1,1,0,0,40,39,0
25,4,89759,15,2,10,3,4,1,0,0,50,39,0
19,4,214349,11,4,1,4,4,1,0,2366,50,39,1
45,4,216000,11,2,8,0,4,1,0,0,50,39,0
45,2,228992,14,4,3,0,4,1,0,0,40,39,0
41,4,179375,15,4,13,5,4,1,6650,0,45,39,0
31,4,270006,9,2,3,1,4,0,14684,0,40,39,0
45,4,86940,15,2,12,0,4,0,0,0,40,39,0
63,4,96018,0,6,3,0,4,1,0,0,58,39,0
31,0,162681,15,0,14,0,4,1,0,0,40,8,0
51,8,159032,11,4,3,0,4,0,0,1669,12,39,0
25,4,165109,9,5,10,1,4,1,0,0,40,39,1
25,4,81193,15,2,12,5,4,1,0,0,40,39,0
40,4,152532,11,4,1,1,4,1,0,0,40,39,0
25,6,325968,15,4,3,0,2,0,0,0,45,39,0
41,4,65663,11,2,0,4,4,1,23415,0,58,6,1
50,4,116384,12,4,3,4,1,1,0,0,58,39,1
41,5,169177,2,4,10,4,4,1,0,0,40,39,0
31,1,166361,10,4,3,1,4,1,0,0,36,39,1
50,4,83807,15,4,1,1,1,0,0,0,40,39,0
31,4,120573,15,4,1,0,4,1,0,1664,20,22,1
45,0,75978,9,2,11,0,0,1,0,0,40,39,1
45,3,99452,9,4,3,1,4,1,0,0,40,39,0
50,4,20801,15,4,12,0,4,1,0,0,40,39,0
25,4,159669,11,2,10,1,4,0,0,0,40,39,1
41,4,20667,15,0,12,1,4,1,0,0,40,0,0
56,4,121114,9,0,4,4,4,1,0,0,36,39,0
50,0,91409,15,4,7,5,4,0,0,0,40,0,0
31,6,103678,11,2,14,1,4,1,0,0,21,39,0
36,4,84959,12,2,4,4,4,1,0,0,40,39,0
36,4,180120,15,4,14,0,4,1,0,0,70,0,1
31,4,23826,4,2,10,1,4,0,0,0,40,39,0
25,6,65213,15,2,4,1,4,1,0,0,40,39,1
57,6,184111,15,4,4,1,4,1,0,0,78,39,0
41,4,310796,6,2,12,1,4,0,0,2917,57,39,1
20,4,182500,15,2,3,3,4,1,0,0,40,39,0
32,4,148054,15,4,8,3,4,1,0,0,36,39,0
24,0,89359,14,4,0,1,4,0,0,0,40,39,0
24,4,103360,11,4,14,3,4,1,0,0,40,39,0
37,4,302777,8,4,3,5,4,1,22797,0,56,39,0
45,6,113363,15,4,4,1,4,1,3053,0,36,15,1
19,4,29022,15,4,6,3,4,1,0,0,10,39,1
41,4,245548,8,4,12,0,4,1,0,0,40,39,0
45,1,152396,12,4,14,1,4,1,3799,2340,40,39,1
41,4,117854,15,4,1,1,4,1,3622,0,40,39,0
65,4,166328,9,4,7,1,2,1,24515,0,45,0,0
51,4,220593,8,2,11,1,1,1,0,1994,40,39,0
50,8,71506,9,2,3,0,4,0,0,0,40,30,0
25,6,169935,10,2,8,0,4,0,0,0,12,39,0
25,4,171870,9,5,11,0,4,1,0,0,40,39,0
25,4,197124,11,0,13,1,2,1,0,3009,40,39,0
36,0,145158,15,4,10,1,4,1,0,0,40,39,1
20,6,238202,9,0,7,4,4,1,0,0,21,39,0
50,4,134028,12,0,12,4,3,1,15118,0,50,39,1
50,6,87040,11,4,12,3,4,0,0,0,50,39,1
69,4,149904,11,0,8,0,4,1,0,0,40,0,0
40,4,87511,11,2,0,4,1,0,0,0,40,39,0
46,4,66695,9,4,1,4,4,0,0,1653,50,39,0
20,6,128368,9,2,14,4,4,0,3310,3083,40,17,1
50,4,57502,5,4,8,0,4,0,0,0,30,39,1
20,6,292816,15,2,3,1,4,1,0,0,59,8,0
25,4,101960,9,4,3,0,4,0,0,0,40,39,0
31,2,164283,15,2,10,4,1,1,0,1650,58,39,1
35,4,155186,5,4,14,0,4,1,0,0,45,39,0
25,4,284133,8,2,10,0,4,1,0,0,40,39,0
40,6,65661,11,5,6,0,4,1,0,0,40,39,1
36,4,151885,11,4,4,4,4,1,0,0,70,39,1
36,4,210021,9,2,10,1,4,1,0,0,40,39,0
26,4,72823,9,2,3,4,4,1,0,0,45,39,0
57,4,284231,11,2,6,0,1,1,0,0,40,39,1
50,4,56867,8,4,8,1,4,1,0,0,58,0,0
36,6,73571,15,2,7,0,4,0,0,0,40,39,0
20,4,284418,15,4,8,0,4,1,0,0,21,39,1
19,4,234524,6,2,12,1,4,1,0,0,30,39,0
31,4,82055,11,2,0,2,4,1,0,0,21,39,0
41,7,197805,15,2,3,0,4,0,0,3008,40,39,1
25,6,137615,15,5,8,2,4,0,0,0,40,39,0
32,4,260090,1,4,8,0,4,1,0,0,40,39,1
50,4,134563,15,0,3,1,4,1,0,0,69,39,0
25,4,320984,6,0,4,1,4,0,0,0,58,39,1
25,4,71988,1,2,4,1,4,1,0,0,40,39,0
37,4,166992,15,2,6,3,4,0,0,0,9,39,0
51,4,185231,11,4,12,5,4,1,0,0,10,39,0
19,4,102839,11,2,8,0,4,1,0,0,40,31,0
25,4,162132,9,2,7,4,2,1,0,0,40,39,0
36,4,99825,11,4,12,1,4,1,0,0,59,8,0
63,4,69308,11,6,14,1,4,1,0,0,30,39,0
41,4,282878,15,4,1,1,4,1,0,0,59,39,0
25,6,157361,11,2,10,5,4,0,0,0,40,39,1
19,4,147964,7,4,4,4,4,0,0,0,40,35,0
25,4,15241,15,2,3,1,4,0,0,0,40,39,0
24,4,92246,15,0,11,0,4,1,23481,0,45,39,0
19,4,100695,11,0,7,4,4,0,99866,0,30,39,0
25,4,189728,11,2,10,1,4,1,0,0,58,39,0
37,4,254909,12,2,0,0,2,1,0,2379,20,11,0
51,4,150544,14,0,8,1,4,0,0,0,84,39,1
32,4,175472,15,4,7,4,4,1,3272,0,9,0,1
36,4,61304,11,2,10,0,4,0,0,0,40,39,1
40,4,108603,15,0,10,4,4,1,0,0,40,39,1
50,1,154760,12,2,8,4,4,0,0,0,20,33,0
62,4,176390,15,4,8,2,4,1,0,0,50,39,1
68,4,217028,9,5,10,1,4,1,0,0,36,39,0
37,4,212036,7,4,10,1,4,0,0,1122,45,39,0
41,4,51887,15,2,10,4,1,1,7603,0,50,39,1
46,2,169088,11,2,8,1,2,0,0,3120,40,39,1
45,4,166119,11,4,9,1,2,0,0,0,40,39,1
19,4,227862,15,4,3,1,2,0,23999,1995,36,39,0
46,4,160804,12,4,12,0,4,0,0,0,45,39,0
45,4,162276,15,0,5,1,4,1,0,0,50,19,0
50,0,81100,15,2,4,1,4,0,0,0,31,8,0
25,4,198006,12,0,10,5,4,1,0,0,30,39,0
40,4,154237,1,2,0,1,4,0,0,2360,40,39,1
20,4,238354,5,0,12,3,4,0,0,2857,21,39,0
57,4,222881,9,4,12,1,1,1,0,0,40,39,0
25,4,103096,6,2,4,1,4,1,0,0,50,11,0
31,6,209442,11,0,3,4,4,1,7762,0,40,39,0
20,6,43004,2,4,4,0,2,1,0,0,40,39,0
41,4,312194,15,2,10,4,1,1,3614,0,40,39,0
41,4,153546,8,4,3,1,4,1,0,0,50,39,0
41,4,88364,10,4,4,1,4,1,0,0,59,39,0
50,6,57806,11,4,10,3,4,1,0,0,40,39,0
50,4,28623,12,2,10,5,4,1,0,0,40,39,1
32,4,131071,12,2,3,1,4,1,0,0,21,10,1
57,6,74789,11,4,3,1,4,1,0,0,30,39,0
24,5,285286,11,4,11,1,4,1,0,0,40,39,1
25,4,191975,11,2,13,1,4,1,3399,0,40,39,0
25,4,271853,9,2,10,1,4,1,0,0,40,39,0
68,0,191088,15,2,10,0,2,0,0,0,40,39,1
58,4,162523,12,2,4,5,4,1,0,0,40,39,0
50,4,75521,14,6,4,1,4,0,0,0,58,39,0
31,0,150511,11,2,8,1,4,1,0,0,40,39,0
19,4,25915,12,2,10,1,4,1,0,0,59,32,0
41,4,59941,7,2,3,1,4,1,0,0,40,39,0
25,4,114307,11,2,4,1,4,0,0,0,21,13,1
41,0,196597,11,2,8,4,0,1,0,0,40,39,1
41,7,26346,12,4,10,0,4,1,0,0,35,39,0
25,4,171429,11,0,5,4,4,1,14857,0,40,39,0
61,4,210348,15,4,3,1,4,1,0,0,45,39,1
50,4,206021,3,4,10,0,4,1,0,0,21,34,0
41,4,64199,9,4,4,0,4,1,0,0,45,39,0
50,4,100474,11,2,1,0,1,1,0,0,40,39,1
31,4,16409,13,4,10,3,4,0,7166,0,19,39,0
41,4,26133,0,0,4,4,2,1,0,0,40,30,1
36,6,116548,11,2,5,1,4,1,0,0,40,39,0
50,4,179563,11,4,10,0,4,1,0,0,40,39,0
41,4,224096,15,2,4,3,4,0,0,0,50,11,0
50,4,284511,11,0,10,0,4,1,14423,1896,40,39,0
45,4,174142,11,4,10,5,2,1,0,0,50,35,0
25,4,98168,9,4,6,1,4,0,0,0,57,39,1
19,4,81158,15,4,10,1,2,0,0,0,50,39,1
25,0,167259,11,4,14,5,4,1,7069,0,40,39,0
63,7,198621,8,2,3,3,4,1,0,0,40,39,1
20,4,348910,11,4,3,5,1,1,0,0,21,39,1
25,4,110943,13,2,3,3,4,1,0,0,45,39,1
50,4,155654,1,0,14,5,4,0,7426,2375,36,10,1
25,4,110962,2,2,5,1,4,1,0,0,45,7,0
24,4,274169,15,2,4,1,4,1,0,0,58,39,0
31,4,284239,12,0,12,0,4,1,2636,1120,30,39,0
25,5,168580,15,2,3,0,2,1,0,0,50,39,0
62,4,150451,15,2,8,0,4,1,0,1898,70,15,0
66,4,174515,1,2,10,0,4,0,0,2399,40,6,0
25,4,286103,1,4,10,1,4,1,0,1994,40,39,0
57,4,270196,11,2,1,4,4,0,0,1897,50,41,0
41,4,23666,13,4,10,0,4,1,3073,0,40,39,0
20,6,217458,15,2,3,0,4,0,2828,1898,40,39,0
51,4,165840,15,4,10,4,1,1,0,2905,40,39,0
36,6,241351,6,4,8,5,4,1,0,0,30,39,0
25,4,153627,11,2,3,5,4,1,0,0,40,25,0
36,6,64897,12,4,7,3,2,1,0,0,45,6,0
41,4,157399,9,2,12,1,4,0,0,0,22,39,1
31,7,92454,15,2,12,1,4,0,3318,1898,45,39,0
